id,word,category,pegi,commentCount,commentScore,appSizeMB,downloads,ranking
5714,tree,Adventure,7,74259,4.5,95.0,1000000,43
5715,recharge,Adventure,7,74259,4.5,95.0,1000000,43
5716,Can,Adventure,7,74259,4.5,95.0,1000000,43
5717,PANORAMIC,Adventure,7,74259,4.5,95.0,1000000,43
5718,VIEW,Adventure,7,74259,4.5,95.0,1000000,43
5721,DEGREE,Adventure,7,74259,4.5,95.0,1000000,43
5722,SWITCH,Adventure,7,74259,4.5,95.0,1000000,43
5724,SONIC,Adventure,3,556954,4.4,43.0,50000000,44
5725,FORCES,Adventure,3,556954,4.4,43.0,50000000,44
5726,1st,Adventure,3,556954,4.4,43.0,50000000,44
5728,FIND,Adventure,3,8023,4.3,177.0,100000,45
5729,HIDDEN,Adventure,3,8023,4.3,177.0,100000,45
5730,OBJECTS,Adventure,3,8023,4.3,177.0,100000,45
5731,SOLVE,Adventure,3,8023,4.3,177.0,100000,45
5732,TRICKY,Adventure,3,8023,4.3,177.0,100000,45
5733,PUZZLES,Adventure,3,8023,4.3,177.0,100000,45
5734,Strategy,Adventure,18,3129,4.5,19.0,100000,46
5735,oulde,Adventure,18,3129,4.5,19.0,100000,46
5736,Carrat,Adventure,18,3129,4.5,19.0,100000,46
5737,roach,Adventure,18,3129,4.5,19.0,100000,46
5738,Pouch,Adventure,18,3129,4.5,19.0,100000,46
5739,Handull,Adventure,18,3129,4.5,19.0,100000,46
5740,MENU,Adventure,18,3129,4.5,19.0,100000,46
5741,HINT,Adventure,18,3129,4.5,19.0,100000,46
5742,Goblet,Adventure,18,3129,4.5,19.0,100000,46
5743,drun,Adventure,18,3129,4.5,19.0,100000,46
5744,Fewer,Adventure,18,3129,4.5,19.0,100000,46
5745,Hom,Adventure,18,3129,4.5,19.0,100000,46
5746,Strategy,Adventure,18,3129,4.5,19.0,100000,46
5747,quide,Adventure,18,3129,4.5,19.0,100000,46
5748,MENU,Adventure,18,3129,4.5,19.0,100000,46
5749,HINT,Adventure,18,3129,4.5,19.0,100000,46
5754,DIG,Adventure,3,101474,4.3,132.0,5000000,47
5755,FOR,Adventure,3,101474,4.3,132.0,5000000,47
5756,GLORY!,Adventure,3,101474,4.3,132.0,5000000,47
5757,TNT,Adventure,3,101474,4.3,132.0,5000000,47
5760,TRAP,Adventure,3,101474,4.3,132.0,5000000,47
5761,YOUR,Adventure,3,101474,4.3,132.0,5000000,47
5762,ENEMIES!,Adventure,3,101474,4.3,132.0,5000000,47
5763,SCORE,Adventure,12,4247718,4.5,-1.0,100000000,48
5767,Do:,Adventure,12,4247718,4.5,-1.0,100000000,48
5768,TIME,Adventure,12,4247718,4.5,-1.0,100000000,48
5770,Clean,Adventure,12,4247718,4.5,-1.0,100000000,48
5772,Mah,Adventure,12,4247718,4.5,-1.0,100000000,48
5773,INVESTIGATE,Adventure,12,4247718,4.5,-1.0,100000000,48
5774,HUNDREDS,Adventure,12,4247718,4.5,-1.0,100000000,48
5776,CRIME,Adventure,12,4247718,4.5,-1.0,100000000,48
5777,SCENES,Adventure,12,4247718,4.5,-1.0,100000000,48
5778,Postcard,Adventure,12,4247718,4.5,-1.0,100000000,48
5779,Hairdryer,Adventure,12,4247718,4.5,-1.0,100000000,48
5780,Rubber,Adventure,12,4247718,4.5,-1.0,100000000,48
5781,ducky,Adventure,12,4247718,4.5,-1.0,100000000,48
5782,"""Hint",Adventure,12,4247718,4.5,-1.0,100000000,48
5784,Handprint,Adventure,12,4247718,4.5,-1.0,100000000,48
5785,items,Adventure,12,4247718,4.5,-1.0,100000000,48
5786,ScORE,Adventure,12,4247718,4.5,-1.0,100000000,48
5789,TIME,Adventure,12,4247718,4.5,-1.0,100000000,48
5791,ttt,Adventure,12,4247718,4.5,-1.0,100000000,48
5792,EXAMINE,Adventure,12,4247718,4.5,-1.0,100000000,48
5795,CLUES,Adventure,12,4247718,4.5,-1.0,100000000,48
5796,FOUND,Adventure,12,4247718,4.5,-1.0,100000000,48
5798,THE,Adventure,12,4247718,4.5,-1.0,100000000,48
5799,CRIME,Adventure,12,4247718,4.5,-1.0,100000000,48
5800,SCENES,Adventure,12,4247718,4.5,-1.0,100000000,48
5801,RECYCLING,Adventure,12,4247718,4.5,-1.0,100000000,48
5802,Wheel,Adventure,12,4247718,4.5,-1.0,100000000,48
5803,Неart,Adventure,12,4247718,4.5,-1.0,100000000,48
5805,Gun,Adventure,12,4247718,4.5,-1.0,100000000,48
5806,Bowling,Adventure,12,4247718,4.5,-1.0,100000000,48
5807,ball,Adventure,12,4247718,4.5,-1.0,100000000,48
5808,Hint,Adventure,12,4247718,4.5,-1.0,100000000,48
5809,items,Adventure,12,4247718,4.5,-1.0,100000000,48
5810,SURVIVE,Adventure,16,15558,4.1,86.0,500000,49
5813,pirate,Adventure,16,15558,4.1,86.0,500000,49
5814,AUTO,Adventure,16,15558,4.1,86.0,500000,49
5817,Who,Adventure,12,250621,4.2,59.0,10000000,50
5818,are,Adventure,12,250621,4.2,59.0,10000000,50
5819,you?,Adventure,12,250621,4.2,59.0,10000000,50
5820,Continue,Adventure,12,250621,4.2,59.0,10000000,50
5821,FIND,Adventure,12,250621,4.2,59.0,10000000,50
5822,YOURSELF,Adventure,12,250621,4.2,59.0,10000000,50
5823,CHOOSE,Adventure,12,250621,4.2,59.0,10000000,50
5824,THE,Adventure,12,250621,4.2,59.0,10000000,50
5825,EXILE,Adventure,12,250621,4.2,59.0,10000000,50
5826,THAT'S,Adventure,12,250621,4.2,59.0,10000000,50
5827,RIGHT,Adventure,12,250621,4.2,59.0,10000000,50
5828,FOR,Adventure,12,250621,4.2,59.0,10000000,50
5829,YOU,Adventure,12,250621,4.2,59.0,10000000,50
5830,IHero,Adventure,12,250621,4.2,59.0,10000000,50
5833,L00100,Adventure,12,250621,4.2,59.0,10000000,50
5834,Croohowup,Adventure,12,250621,4.2,59.0,10000000,50
5835,Setiting,Adventure,12,250621,4.2,59.0,10000000,50
5836,T33,Adventure,12,250621,4.2,59.0,10000000,50
5837,ATO,Adventure,12,250621,4.2,59.0,10000000,50
5838,BUILD,Adventure,12,250621,4.2,59.0,10000000,50
5839,YOUR,Adventure,12,250621,4.2,59.0,10000000,50
5840,SHELTER,Adventure,12,250621,4.2,59.0,10000000,50
5841,DEFEND,Adventure,12,250621,4.2,59.0,10000000,50
5842,YOUR,Adventure,12,250621,4.2,59.0,10000000,50
5843,HOME,Adventure,12,250621,4.2,59.0,10000000,50
5844,WITH,Adventure,12,250621,4.2,59.0,10000000,50
5845,"TRAPS,",Adventure,12,250621,4.2,59.0,10000000,50
5846,"WALLS,",Adventure,12,250621,4.2,59.0,10000000,50
5847,AND,Adventure,12,250621,4.2,59.0,10000000,50
5848,MORE,Adventure,12,250621,4.2,59.0,10000000,50
5849,You,Adventure,12,76052,4.1,30.0,1000000,51
5850,Hentai!,Adventure,12,76052,4.1,30.0,1000000,51
5851,Why,Adventure,12,76052,4.1,30.0,1000000,51
5852,Don't,Adventure,12,76052,4.1,30.0,1000000,51
5853,you,Adventure,12,76052,4.1,30.0,1000000,51
5854,jump,Adventure,12,76052,4.1,30.0,1000000,51
5855,in?,Adventure,12,76052,4.1,30.0,1000000,51
5856,What,Adventure,12,76052,4.1,30.0,1000000,51
5857,are,Adventure,12,76052,4.1,30.0,1000000,51
5858,you,Adventure,12,76052,4.1,30.0,1000000,51
5859,looking,Adventure,12,76052,4.1,30.0,1000000,51
5860,at?!,Adventure,12,76052,4.1,30.0,1000000,51
5861,Watch,Adventure,12,76052,4.1,30.0,1000000,51
5862,for,Adventure,12,76052,4.1,30.0,1000000,51
5864,while.,Adventure,12,76052,4.1,30.0,1000000,51
5865,Throw,Adventure,12,76052,4.1,30.0,1000000,51
5867,floatie.,Adventure,12,76052,4.1,30.0,1000000,51
5868,Your,Adventure,12,76052,4.1,30.0,1000000,51
5869,choice,Adventure,12,76052,4.1,30.0,1000000,51
5870,changes,Adventure,12,76052,4.1,30.0,1000000,51
5871,the,Adventure,12,76052,4.1,30.0,1000000,51
5872,storyline!,Adventure,12,76052,4.1,30.0,1000000,51
5875,Gathering,Adventure,12,93571,3.7,55.0,5000000,52
5877,COLLECT,Adventure,12,93571,3.7,55.0,5000000,52
5878,FOR,Adventure,12,93571,3.7,55.0,5000000,52
5879,SURVIVAL,Adventure,12,93571,3.7,55.0,5000000,52
5880,EXPLORE,Adventure,12,93571,3.7,55.0,5000000,52
5881,FOR,Adventure,12,93571,3.7,55.0,5000000,52
5882,TOMORROW,Adventure,12,93571,3.7,55.0,5000000,52
5884,20°c,Adventure,12,93571,3.7,55.0,5000000,52
5885,MANY,Adventure,12,93571,3.7,55.0,5000000,52
5886,HANDS,Adventure,12,93571,3.7,55.0,5000000,52
5887,MAKE,Adventure,12,93571,3.7,55.0,5000000,52
5888,THE,Adventure,12,93571,3.7,55.0,5000000,52
5889,HOME,Adventure,12,93571,3.7,55.0,5000000,52
5890,DONE,Adventure,12,93571,3.7,55.0,5000000,52
5891,KNIVES,Adventure,16,519205,3.4,83.0,10000000,53
5892,OUT,Adventure,16,519205,3.4,83.0,10000000,53
5893,THE,Adventure,16,519205,3.4,83.0,10000000,53
5894,ALL,Adventure,16,519205,3.4,83.0,10000000,53
5895,NEW,Adventure,16,519205,3.4,83.0,10000000,53
5896,SEASON,Adventure,16,519205,3.4,83.0,10000000,53
5899,UNDERWAY!,Adventure,16,519205,3.4,83.0,10000000,53
5900,SEASON,Adventure,16,519205,3.4,83.0,10000000,53
5910,Proeperify,Adventure,16,519205,3.4,83.0,10000000,53
5912,FIVE,Adventure,16,519205,3.4,83.0,10000000,53
5913,PLAYERS,Adventure,16,519205,3.4,83.0,10000000,53
5916,GROUP,Adventure,16,519205,3.4,83.0,10000000,53
5917,KNIVES,Adventure,16,519205,3.4,83.0,10000000,53
5918,DUT,Adventure,16,519205,3.4,83.0,10000000,53
5920,HUNDRED,Adventure,16,519205,3.4,83.0,10000000,53
5921,PLAYERS,Adventure,16,519205,3.4,83.0,10000000,53
5924,BATTLE!,Adventure,16,519205,3.4,83.0,10000000,53
5925,CRIMINAL,Adventure,12,11785,4.6,77.0,500000,54
5926,CASE,Adventure,12,11785,4.6,77.0,500000,54
5927,SUPERNATURAL,Adventure,12,11785,4.6,77.0,500000,54
5928,INVESTIGATIONS,Adventure,12,11785,4.6,77.0,500000,54
5929,TIME,Adventure,12,11785,4.6,77.0,500000,54
5931,SCORE,Adventure,12,11785,4.6,77.0,500000,54
5933,INVESTIGATE,Adventure,12,11785,4.6,77.0,500000,54
5934,HUNDREDS,Adventure,12,11785,4.6,77.0,500000,54
5936,CRIME,Adventure,12,11785,4.6,77.0,500000,54
5937,SCENES,Adventure,12,11785,4.6,77.0,500000,54
5939,items,Adventure,12,11785,4.6,77.0,500000,54
5940,LHint,Adventure,12,11785,4.6,77.0,500000,54
5947,Ongoing,Adventure,16,3336,4.3,96.0,100000,55
5948,Events,Adventure,16,3336,4.3,96.0,100000,55
5949,"Helio,",Adventure,16,3336,4.3,96.0,100000,55
5950,Mastert,Adventure,16,3336,4.3,96.0,100000,55
5951,What,Adventure,16,3336,4.3,96.0,100000,55
5952,can,Adventure,16,3336,4.3,96.0,100000,55
5954,tor,Adventure,16,3336,4.3,96.0,100000,55
5955,you,Adventure,16,3336,4.3,96.0,100000,55
5956,foday,Adventure,16,3336,4.3,96.0,100000,55
5958,days,Adventure,16,3336,4.3,96.0,100000,55
5959,Quest,Adventure,16,3336,4.3,96.0,100000,55
5960,CINOE,Adventure,16,3336,4.3,96.0,100000,55
5961,"""Master,",Adventure,16,3336,4.3,96.0,100000,55
5962,l'll,Adventure,16,3336,4.3,96.0,100000,55
5963,always,Adventure,16,3336,4.3,96.0,100000,55
5966,your,Adventure,16,3336,4.3,96.0,100000,55
5967,side.,Adventure,16,3336,4.3,96.0,100000,55
5968,"Clumsy,",Adventure,16,3336,4.3,96.0,100000,55
5969,"ditzy,",Adventure,16,3336,4.3,96.0,100000,55
5970,tsundere.,Adventure,16,3336,4.3,96.0,100000,55
5971,"aggressive,",Adventure,16,3336,4.3,96.0,100000,55
5972,princess-like!,Adventure,16,3336,4.3,96.0,100000,55
5973,We've,Adventure,16,3336,4.3,96.0,100000,55
5974,got,Adventure,16,3336,4.3,96.0,100000,55
5975,all,Adventure,16,3336,4.3,96.0,100000,55
5976,types,Adventure,16,3336,4.3,96.0,100000,55
5978,pretty,Adventure,16,3336,4.3,96.0,100000,55
5979,ninjas!,Adventure,16,3336,4.3,96.0,100000,55
5980,AUTO,Adventure,16,3336,4.3,96.0,100000,55
5981,SKIP,Adventure,16,3336,4.3,96.0,100000,55
5983,LOG,Adventure,16,3336,4.3,96.0,100000,55
5984,"""H-How",Adventure,16,3336,4.3,96.0,100000,55
5985,rude!,Adventure,16,3336,4.3,96.0,100000,55
5986,I'm,Adventure,16,3336,4.3,96.0,100000,55
5987,not,Adventure,16,3336,4.3,96.0,100000,55
5988,obigated,Adventure,16,3336,4.3,96.0,100000,55
5990,answer,Adventure,16,3336,4.3,96.0,100000,55
5992,singie,Adventure,16,3336,4.3,96.0,100000,55
5993,one,Adventure,16,3336,4.3,96.0,100000,55
5995,your,Adventure,16,3336,4.3,96.0,100000,55
5996,"questions!""",Adventure,16,3336,4.3,96.0,100000,55
5997,"""Hey!",Adventure,16,3336,4.3,96.0,100000,55
5998,Knock,Adventure,16,3336,4.3,96.0,100000,55
5999,before,Adventure,16,3336,4.3,96.0,100000,55
6000,you,Adventure,16,3336,4.3,96.0,100000,55
6001,entera,Adventure,16,3336,4.3,96.0,100000,55
6002,lady's,Adventure,16,3336,4.3,96.0,100000,55
6003,room!R,Adventure,16,3336,4.3,96.0,100000,55
6005,story,Adventure,16,3336,4.3,96.0,100000,55
6006,jam-packed,Adventure,16,3336,4.3,96.0,100000,55
6007,with,Adventure,16,3336,4.3,96.0,100000,55
6008,"""lucky""",Adventure,16,3336,4.3,96.0,100000,55
6009,happenings,Adventure,16,3336,4.3,96.0,100000,55
6010,FIND,Adventure,3,302003,4.3,125.0,10000000,56
6011,hidden,Adventure,3,302003,4.3,125.0,10000000,56
6012,objects,Adventure,3,302003,4.3,125.0,10000000,56
6013,SOLVE,Adventure,3,302003,4.3,125.0,10000000,56
6014,puzzles,Adventure,3,302003,4.3,125.0,10000000,56
6017,BEAT,Adventure,3,4848,4.4,134.0,100000,57
6018,LEVELS,Adventure,3,4848,4.4,134.0,100000,57
6020,UNCOVER,Adventure,3,4848,4.4,134.0,100000,57
6021,CLUES,Adventure,3,4848,4.4,134.0,100000,57
6022,HOLLYWoOD,Adventure,3,4848,4.4,134.0,100000,57
6024,LLY,Adventure,3,4848,4.4,134.0,100000,57
6025,WOOD,Adventure,3,4848,4.4,134.0,100000,57
6026,HOLLYwonD,Adventure,3,4848,4.4,134.0,100000,57
6027,INVESTIGATE,Adventure,3,4848,4.4,134.0,100000,57
6028,CRIME,Adventure,3,4848,4.4,134.0,100000,57
6029,SCENES,Adventure,3,4848,4.4,134.0,100000,57
6031,home,Adventure,3,704,4.7,96.0,50000,58
6035,Merge,Adventure,3,704,4.7,96.0,50000,58
6037,Create,Adventure,3,704,4.7,96.0,50000,58
6038,Mobile,Adventure,3,704,4.7,96.0,50000,58
6039,Legends!,Adventure,3,704,4.7,96.0,50000,58
6042,home,Adventure,3,704,4.7,96.0,50000,58
6046,Saving,Adventure,3,704,4.7,96.0,50000,58
6047,the,Adventure,3,704,4.7,96.0,50000,58
6048,Tastyland!,Adventure,3,704,4.7,96.0,50000,58
6050,MONSTER,Adventure,12,434877,4.2,69.0,10000000,59
6051,WARLORD,Adventure,12,434877,4.2,69.0,10000000,59
6052,BACK,Adventure,12,434877,4.2,69.0,10000000,59
6053,"Maelstrom,",Adventure,12,434877,4.2,69.0,10000000,59
6054,Storm,Adventure,12,434877,4.2,69.0,10000000,59
6055,Lord,Adventure,12,434877,4.2,69.0,10000000,59
6058,ortel,Adventure,12,434877,4.2,69.0,10000000,59
6060,20x,Adventure,12,434877,4.2,69.0,10000000,59
6062,Additional,Adventure,12,434877,4.2,69.0,10000000,59
6063,ATT,Adventure,12,434877,4.2,69.0,10000000,59
6065,10N,Adventure,12,434877,4.2,69.0,10000000,59
6069,ATTACK,Adventure,12,434877,4.2,69.0,10000000,59
6071,ATTACK,Adventure,12,434877,4.2,69.0,10000000,59
6074,ATTACKX50,Adventure,12,434877,4.2,69.0,10000000,59
6075,APX,Adventure,12,434877,4.2,69.0,10000000,59
6077,APX1,Adventure,12,434877,4.2,69.0,10000000,59
6078,Band,Adventure,12,434877,4.2,69.0,10000000,59
6079,together,Adventure,12,434877,4.2,69.0,10000000,59
6081,defeat,Adventure,12,434877,4.2,69.0,10000000,59
6082,world,Adventure,12,434877,4.2,69.0,10000000,59
6083,bosses!,Adventure,12,434877,4.2,69.0,10000000,59
6084,CYBER,Adventure,12,478309,4.0,87.0,10000000,60
6085,HUNTER,Adventure,12,478309,4.0,87.0,10000000,60
6086,CYRERMUNTER,Adventure,12,478309,4.0,87.0,10000000,60
6087,NIGHT,Adventure,12,478309,4.0,87.0,10000000,60
6088,FALLS!SIO,Adventure,12,478309,4.0,87.0,10000000,60
6089,SEASON,Adventure,12,478309,4.0,87.0,10000000,60
6090,ALLIANCE,Adventure,12,478309,4.0,87.0,10000000,60
6092,GALAMITIES,Adventure,12,478309,4.0,87.0,10000000,60
6094,Infiltrate,Adventure,12,478309,4.0,87.0,10000000,60
6095,the,Adventure,12,478309,4.0,87.0,10000000,60
6096,sin,Adventure,12,478309,4.0,87.0,10000000,60
6097,city,Adventure,12,478309,4.0,87.0,10000000,60
6098,under,Adventure,12,478309,4.0,87.0,10000000,60
6099,neon,Adventure,12,478309,4.0,87.0,10000000,60
6100,lights,Adventure,12,478309,4.0,87.0,10000000,60
6102,VINYER,Adventure,12,478309,4.0,87.0,10000000,60
6103,BOOS,Adventure,12,478309,4.0,87.0,10000000,60
6104,left,Adventure,12,478309,4.0,87.0,10000000,60
6106,Kled:,Adventure,12,478309,4.0,87.0,10000000,60
6108,Superwaing.,Adventure,12,478309,4.0,87.0,10000000,60
6109,MCJam,Adventure,12,478309,4.0,87.0,10000000,60
6111,CHAOS,Adventure,12,478309,4.0,87.0,10000000,60
6112,ARIVES,Adventure,12,478309,4.0,87.0,10000000,60
6114,SIO,Adventure,12,478309,4.0,87.0,10000000,60
6115,SEASON-ALLIANCE,Adventure,12,478309,4.0,87.0,10000000,60
6117,CALAMITIES,Adventure,12,478309,4.0,87.0,10000000,60
6120,CYBORG,Adventure,12,478309,4.0,87.0,10000000,60
6121,MERCENARY,Adventure,12,478309,4.0,87.0,10000000,60
6123,THE,Adventure,12,478309,4.0,87.0,10000000,60
6124,CITY,Adventure,12,478309,4.0,87.0,10000000,60
6126,NIGHT,Adventure,12,478309,4.0,87.0,10000000,60
6127,LOST,Adventure,3,62370,4.7,5.0,1000000,61
6128,LANDS,Adventure,3,62370,4.7,5.0,1000000,61
6129,DARK,Adventure,3,62370,4.7,5.0,1000000,61
6130,OVERLORD,Adventure,3,62370,4.7,5.0,1000000,61
6131,COLLECTOR'S,Adventure,3,62370,4.7,5.0,1000000,61
6132,EDITION,Adventure,3,62370,4.7,5.0,1000000,61
6133,Begin,Adventure,3,62370,4.7,5.0,1000000,61
6134,your,Adventure,3,62370,4.7,5.0,1000000,61
6135,journey,Adventure,3,62370,4.7,5.0,1000000,61
6137,the,Adventure,3,62370,4.7,5.0,1000000,61
6138,Lost,Adventure,3,62370,4.7,5.0,1000000,61
6139,Lands!,Adventure,3,62370,4.7,5.0,1000000,61
6140,LOST,Adventure,3,62370,4.7,5.0,1000000,61
6141,LANDS,Adventure,3,62370,4.7,5.0,1000000,61
6142,DARK,Adventure,3,62370,4.7,5.0,1000000,61
6143,OVERLORD,Adventure,3,62370,4.7,5.0,1000000,61
6144,COLLECTOR'S,Adventure,3,62370,4.7,5.0,1000000,61
6145,EDITION,Adventure,3,62370,4.7,5.0,1000000,61
6146,Meet,Adventure,3,62370,4.7,5.0,1000000,61
6147,loads,Adventure,3,62370,4.7,5.0,1000000,61
6149,interesting,Adventure,3,62370,4.7,5.0,1000000,61
6150,characters,Adventure,3,62370,4.7,5.0,1000000,61
6151,help,Adventure,3,62370,4.7,5.0,1000000,61
6152,them,Adventure,3,62370,4.7,5.0,1000000,61
6153,and,Adventure,3,62370,4.7,5.0,1000000,61
6154,earn,Adventure,3,62370,4.7,5.0,1000000,61
6155,their,Adventure,3,62370,4.7,5.0,1000000,61
6156,gratitude!,Adventure,3,62370,4.7,5.0,1000000,61
6158,Managea,Adventure,3,156744,4.6,121.0,1000000,62
6159,Guild,Adventure,3,156744,4.6,121.0,1000000,62
6161,Heroic,Adventure,3,156744,4.6,121.0,1000000,62
6162,Cats!,Adventure,3,156744,4.6,121.0,1000000,62
6163,Hatch,Adventure,3,156744,4.6,121.0,1000000,62
6164,New,Adventure,3,156744,4.6,121.0,1000000,62
6165,Amazing,Adventure,3,156744,4.6,121.0,1000000,62
6166,Cats!,Adventure,3,156744,4.6,121.0,1000000,62
6167,FUTURAMA,Adventure,12,172431,4.1,-1.0,5000000,63
6168,WORLDS,Adventure,12,172431,4.1,-1.0,5000000,63
6170,TOMORROW,Adventure,12,172431,4.1,-1.0,5000000,63
6171,MATT,Adventure,12,172431,4.1,-1.0,5000000,63
6173,eRIT,Adventure,12,172431,4.1,-1.0,5000000,63
6174,1.5K,Adventure,12,172431,4.1,-1.0,5000000,63
6177,ANET,Adventure,12,172431,4.1,-1.0,5000000,63
6178,EXPRES,Adventure,12,172431,4.1,-1.0,5000000,63
6180,CREATE,Adventure,12,172431,4.1,-1.0,5000000,63
6181,YOUR,Adventure,12,172431,4.1,-1.0,5000000,63
6182,OWN,Adventure,12,172431,4.1,-1.0,5000000,63
6183,NEW,Adventure,12,172431,4.1,-1.0,5000000,63
6184,NEW,Adventure,12,172431,4.1,-1.0,5000000,63
6185,YORK!,Adventure,12,172431,4.1,-1.0,5000000,63
6186,Are,Adventure,12,18992,4.0,59.0,1000000,64
6187,you,Adventure,12,18992,4.0,59.0,1000000,64
6188,ready,Adventure,12,18992,4.0,59.0,1000000,64
6189,for,Adventure,12,18992,4.0,59.0,1000000,64
6190,the,Adventure,12,18992,4.0,59.0,1000000,64
6191,night,Adventure,12,18992,4.0,59.0,1000000,64
6193,your,Adventure,12,18992,4.0,59.0,1000000,64
6194,life?,Adventure,12,18992,4.0,59.0,1000000,64
6195,Spend,Adventure,12,18992,4.0,59.0,1000000,64
6196,time,Adventure,12,18992,4.0,59.0,1000000,64
6197,with,Adventure,12,18992,4.0,59.0,1000000,64
6198,attractive,Adventure,12,18992,4.0,59.0,1000000,64
6199,ninjas,Adventure,12,18992,4.0,59.0,1000000,64
6200,DREAMS,Adventure,12,10617,4.4,56.0,100000,65
6201,COME,Adventure,12,10617,4.4,56.0,100000,65
6203,CRIMINAL,Adventure,18,4459,4.5,75.0,100000,66
6204,CASE,Adventure,18,4459,4.5,75.0,100000,66
6205,Paris,Adventure,18,4459,4.5,75.0,100000,66
6206,TIME,Adventure,18,4459,4.5,75.0,100000,66
6209,SCORE,Adventure,18,4459,4.5,75.0,100000,66
6211,INVESTIGATE,Adventure,18,4459,4.5,75.0,100000,66
6212,HUNDREDS,Adventure,18,4459,4.5,75.0,100000,66
6214,CRIME,Adventure,18,4459,4.5,75.0,100000,66
6215,SCENES,Adventure,18,4459,4.5,75.0,100000,66
6217,items,Adventure,18,4459,4.5,75.0,100000,66
6218,Hint,Adventure,18,4459,4.5,75.0,100000,66
6221,REAL,Adventure,12,12042,4.3,-1.0,10000000,67
6222,DINO,Adventure,12,12042,4.3,-1.0,10000000,67
6223,HUNTING,Adventure,12,12042,4.3,-1.0,10000000,67
6224,EXPERIENCE,Adventure,12,12042,4.3,-1.0,10000000,67
6225,Score:,Adventure,3,14229,4.6,64.0,100000,69
6227,Bonus,Adventure,3,14229,4.6,64.0,100000,69
6231,FIND,Adventure,3,14229,4.6,64.0,100000,69
6234,DESIGN,Adventure,3,14229,4.6,64.0,100000,69
6235,Explore,Adventure,3,361225,4.2,94.0,1000000,71
6236,locations,Adventure,3,361225,4.2,94.0,1000000,71
6237,Before,Adventure,3,361225,4.2,94.0,1000000,71
6238,After,Adventure,3,361225,4.2,94.0,1000000,71
6239,Restore,Adventure,3,361225,4.2,94.0,1000000,71
6240,the,Adventure,3,361225,4.2,94.0,1000000,71
6241,camp,Adventure,3,361225,4.2,94.0,1000000,71
6242,SOUROU,Adventure,12,15731,4.0,30.0,500000,72
6243,SOUR,Adventure,12,15731,4.0,30.0,500000,72
6244,SOU,Adventure,12,15731,4.0,30.0,500000,72
6245,BIN,Adventure,12,15731,4.0,30.0,500000,72
6251,MEUEL,Adventure,7,362,4.2,128.0,1000,73
6254,GATHER,Adventure,7,362,4.2,128.0,1000,73
6255,LOST,Adventure,3,49952,4.7,6.0,1000000,74
6256,LANDS,Adventure,3,49952,4.7,6.0,1000000,74
6257,THE,Adventure,3,49952,4.7,6.0,1000000,74
6258,GOLDEN,Adventure,3,49952,4.7,6.0,1000000,74
6259,CURSE,Adventure,3,49952,4.7,6.0,1000000,74
6260,COLLECTOR'S,Adventure,3,49952,4.7,6.0,1000000,74
6261,EDITION,Adventure,3,49952,4.7,6.0,1000000,74
6262,Fight,Adventure,3,49952,4.7,6.0,1000000,74
6263,the,Adventure,3,49952,4.7,6.0,1000000,74
6264,demons,Adventure,3,49952,4.7,6.0,1000000,74
6265,resurrected,Adventure,3,49952,4.7,6.0,1000000,74
6266,from,Adventure,3,49952,4.7,6.0,1000000,74
6267,"stone,",Adventure,3,49952,4.7,6.0,1000000,74
6268,and,Adventure,3,49952,4.7,6.0,1000000,74
6269,find,Adventure,3,49952,4.7,6.0,1000000,74
6271,way,Adventure,3,49952,4.7,6.0,1000000,74
6273,eliminate,Adventure,3,49952,4.7,6.0,1000000,74
6274,each,Adventure,3,49952,4.7,6.0,1000000,74
6275,one,Adventure,3,49952,4.7,6.0,1000000,74
6277,them!,Adventure,3,49952,4.7,6.0,1000000,74
6278,(SST,Adventure,3,49952,4.7,6.0,1000000,74
6279,LANDS,Adventure,3,49952,4.7,6.0,1000000,74
6280,THE,Adventure,3,49952,4.7,6.0,1000000,74
6281,GOLDEN,Adventure,3,49952,4.7,6.0,1000000,74
6282,CURSEJ,Adventure,3,49952,4.7,6.0,1000000,74
6283,COLLECTOR'S,Adventure,3,49952,4.7,6.0,1000000,74
6284,EDITION,Adventure,3,49952,4.7,6.0,1000000,74
6285,Solve,Adventure,3,49952,4.7,6.0,1000000,74
6286,dozens,Adventure,3,49952,4.7,6.0,1000000,74
6288,riddles,Adventure,3,49952,4.7,6.0,1000000,74
6289,you,Adventure,3,49952,4.7,6.0,1000000,74
6290,will,Adventure,3,49952,4.7,6.0,1000000,74
6291,come,Adventure,3,49952,4.7,6.0,1000000,74
6292,across,Adventure,3,49952,4.7,6.0,1000000,74
6294,your,Adventure,3,49952,4.7,6.0,1000000,74
6295,"way,",Adventure,3,49952,4.7,6.0,1000000,74
6297,and,Adventure,3,49952,4.7,6.0,1000000,74
6298,they,Adventure,3,49952,4.7,6.0,1000000,74
6299,will,Adventure,3,49952,4.7,6.0,1000000,74
6300,reveal,Adventure,3,49952,4.7,6.0,1000000,74
6301,their,Adventure,3,49952,4.7,6.0,1000000,74
6302,secrets,Adventure,3,49952,4.7,6.0,1000000,74
6304,you!,Adventure,3,49952,4.7,6.0,1000000,74
6305,LOST,Adventure,3,36374,4.7,6.0,1000000,75
6306,LANDS,Adventure,3,36374,4.7,6.0,1000000,75
6307,THE,Adventure,3,36374,4.7,6.0,1000000,75
6308,foUR,Adventure,3,36374,4.7,6.0,1000000,75
